source,reference,greedy,beam4,bleu_greedy,bleu_beam4,error_type
if any man s work shall be burned he shall suffer loss but he himself shall be saved yet so as by fire,اور جس کا کام جل جائے گا وہ نقصان اٹھائے گا لیکن خود بچ جائے گا مگر جلتے جلتے .,اور اس نے اس سے <unk> سے <unk> ہے .,اس نے اس سے <unk> ہے .,1.026229873226064,0.5051878233919322,Complete Hallucination
know ye not that ye are the temple of god and that the spirit of god dwelleth in you,کیا تم نہیں جانتے کہ تم خدا کا مقدس ہو اور خدا کا روح تم میں بسا ہؤا ہے,اور اس نے اس سے <unk> سے <unk> ہے .,اس نے اس سے <unk> ہے .,1.134159411149905,0.5827669889121849,Complete Hallucination
moreover it is required in stewards that a man be found faithful,اور یہاں مختار میں یہ بات دیکھی جاتی ہے کہ دیانتدار نکلے .,اور اس نے اس سے <unk> سے <unk> ہے .,اس نے اس سے <unk> ہے .,2.287039180347337,1.6330702038618312,Complete Hallucination
for i think that god hath set forth us the apostles last as it were appointed to death for we are made a spectacle unto the world and to angels and to men,میری دانست میں خدا نے ہم رسولوں کو سب سے ادنی ٹھہرا کر ان لوگوں کی طرح پیش کیا ہے جن کے قتل کا حکم ہو چکا ہو کیونکہ ہم دنیا اور فرشتوں اور آدمیوں کے لئے ایک تماشا ٹھہرے .,اور اس نے اس سے <unk> سے <unk> ہے .,اس نے اس سے <unk> ہے .,0.15801970360031306,0.03557004595489944,Severe Under-generation
i write not these things to shame you but as my beloved sons i warn you,میں تمہیں شرمندہ کرنے کے لئے یہ باتیں نہیں لکھتا بلکہ اپنے پیارے فرزند جان کر تم کو نصیحت کرتا ہوں .,اور اس نے اس سے <unk> سے <unk> ہے .,اس نے اس سے <unk> ہے .,0.7065261772635582,0.3796371780171649,Complete Hallucination
now some are puffed up as though i would not come to you,بعض ایسی شیخی مارتے ہیں کہ گویا میں تمہارے پاس آنے کا ہی نہیں .,اور اس نے اس سے <unk> سے <unk> ہے .,اس نے اس سے <unk> ہے .,1.4227690023632564,1.0319608424115312,Complete Hallucination
yet not altogether with the fornicators of this world or with the covetous or extortioners or with idolaters for then must ye needs go out of the world,یہ تو نہیں کہ بالکل دنیا کے حرامکاروں یا لالچیوں یا ظالموں یا بت پرستوں سے ملنا ہی نہیں کیونکہ اس صورت میں تو تم کو دنیا ہی سے نکل جانا پڑتا .,اور اس نے اس سے <unk> سے <unk> ہے .,اس نے اس سے <unk> ہے .,0.3325977639362178,0.10379735644785475,Severe Under-generation
i say therefore to the unmarried and widows it is good for them if they abide even as i,پس میں بے بیاہوں اور بیواؤں کے حق میں یہ کہتا ہوں کہ ان کے لئے ایسا ہی رہنا اچھّا ہے جیسا میں ہوں .,اور اس نے اس سے <unk> سے <unk> ہے .,اس نے اس سے <unk> ہے .,0.6888429635370448,0.2941033889134051,Severe Under-generation
for he that is called in the lord being a servant is the lord s freeman likewise also he that is called being free is christ s servant,کیونکہ جو شخص غلامی کی حالت میں خداوند میں بلایا گیا ہے وہ خداوند کا آزاد کیا ہؤا ہے . اسی طرح جو آزادی کی حالت میں بلایا گیا ہے وہ مسیح کا غلام ہے .,اور اس نے اس سے <unk> سے <unk> ہے .,اس نے اس سے <unk> ہے .,0.4229943410527188,0.1300982856091007,Severe Under-generation
i suppose therefore that this is good for the present distress i say that it is good for a man so to be,پس موجودہ مصیبت کے خیال سے میری رائے میں آدمی کے لئے یہی بہتر ہے کہ جیسا ہے ویسا ہی رہے .,اور اس نے اس سے <unk> سے <unk> ہے .,اس نے اس سے <unk> ہے .,0.9298407413672353,0.49963062433900984,Complete Hallucination
so then he that giveth her in marriage doeth well but he that giveth her not in marriage doeth better,پس جو اپنی کنواری لڑکی کو بیاہ دیتا ہے وہ اچھّا کرتا ہے اور جو نہیں بیاہتا ہے وہ اور بھی اچھّا کرتا ہے .,اور اس نے اس سے <unk> سے <unk> ہے .,اس نے اس سے <unk> ہے .,1.4063107680545461,0.6262306660667678,Severe Under-generation
and if any man think that he knoweth any thing he knoweth nothing yet as he ought to know,اگر کوئی گمان کرے کہ میں کچھ جانتا ہوں تو جیسا جاننا چاہئے ویسا اب تک نہیں جانتا .,اور اس نے اس سے <unk> سے <unk> ہے .,اس نے اس سے <unk> ہے .,0.9537105831622187,0.5827669889121849,Complete Hallucination
but if any man love god the same is known of him,لیکن جو کوئی خدا سے محبّت رکھتا ہے اس کو خدا پہچانتا ہے .,اور اس نے اس سے <unk> سے <unk> ہے .,اس نے اس سے <unk> ہے .,4.539833407463399,3.58471461993902,Partial Match
for though there be that are called gods whether in heaven or in earth as there be gods many and lords many,اگرچہ آسمان اور زمین میں بہت سے خدا کہلاتے ہیں چنانچہ بہتیرے خدا اور بہتیرے خداوند ہیں .,اور اس نے اس سے <unk> سے <unk> ہے .,اس نے اس سے <unk> ہے .,1.3871593828447106,0.7994558977715326,Complete Hallucination
say i these things as a man or saith not the law the same also,کیا میں یہ باتیں انسانی قیاس ہی کے موافق کہتا ہوں کیا توریت بھی یہی نہیں کہتی,اور اس نے اس سے <unk> سے <unk> ہے .,اس نے اس سے <unk> ہے .,0.0,0.0,Complete Hallucination
for it is written in the law of moses thou shalt not muzzle the mouth of the ox that treadeth out the corn doth god take care for oxen,چنانچہ موسی کی توریت میں لکھا ہے کہ دائیں میں چلتے ہوئے بیل کا منہ نہ باندھنا . کیا خدا کو بیلوں کی فکر ہے,اور اس نے اس سے <unk> سے <unk> ہے .,اس نے اس سے <unk> ہے .,0.6224398820246168,0.2941033889134051,Severe Under-generation
or saith he it altogether for our sakes for our sakes no doubt this is written that he that ploweth should plow in hope and that he that thresheth in hope should be partaker of his hope,یا خاص ہمارے واسطے یہ فرماتا ہے ہاں یہ ہمارے واسطے لکھا گیا کیونکہ مناسب ہے کہ جوتنے والا امّید پر جوتے اور دائیں چلانے والا حصّہ پانے کی امّید پر دائیں چلائے .,اور اس نے اس سے <unk> سے <unk> ہے .,اس نے اس سے <unk> ہے .,0.2800626492999623,0.08130577788919054,Severe Under-generation
to them that are without law as without law being not without law to god but under the law to christ that i might gain them that are without law,بےشرع لوگوں کے لئے بےشرع بنا تاکہ بےشرع لوگوں کو کھینچ لاؤں اگرچہ خدا کے نزدیک بےشرع نہ تھا بلکہ مسیح کی شریعت کے تابع تھا .,اور اس نے اس سے <unk> سے <unk> ہے .,اس نے اس سے <unk> ہے .,0.42852978839991085,0.18584821415604133,Severe Under-generation
but i keep under my body and bring it into subjection lest that by any means when i have preached to others i myself should be a castaway,بلکہ میں اپنے بدن کو مارتا کوٹتا اور اسے قابو میں رکھتا ہوں ایسا نہ ہو کہ اوروں میں منادی کرکے آپ نامقبول ٹھہروں .,اور اس نے اس سے <unk> سے <unk> ہے .,اس نے اس سے <unk> ہے .,0.6224398820246168,0.2473104854512514,Severe Under-generation
now these things were our examples to the intent we should not lust after evil things as they also lusted,یہ باتیں ہمارے واسطے عبرت ٹھہریں تاکہ ہم بری چیزوں کی خواہش نہ کریں جیسے انہوں نے کی .,اور اس نے اس سے <unk> سے <unk> ہے .,اس نے اس سے <unk> ہے .,1.134159411149905,0.693030649603082,Complete Hallucination
neither let us commit fornication as some of them committed and fell in one day three and twenty thousand,اور ہم حرامکاری نہ کریں جس طرح ان میں سے بعض نے کی اور ایک ہی دن میں تیئیس ہزار مارے گئے .,اور اس نے اس سے <unk> سے <unk> ہے .,اس نے اس سے <unk> ہے .,0.9040944578939321,0.4331187462778729,Complete Hallucination
i speak as to wise men judge ye what i say,میں عقل مند جان کر تم سے کلام کرتا ہوں . جو میں کہتا ہوں تم آپ اسے پرکھو .,اور اس نے اس سے <unk> سے <unk> ہے .,اس نے اس سے <unk> ہے .,1.026229873226064,0.6007729539904239,Complete Hallucination
the cup of blessing which we bless is it not the communion of the blood of christ the bread which we break is it not the communion of the body of christ,وہ برکت کا پیالہ جس پر ہم برکت چاہتے ہیں کیا مسیح کے خون کی شراکت نہیں وہ روٹی جسے ہم توڑتے ہیں کیا مسیح کے بدن کی شراکت نہیں,اور اس نے اس سے <unk> سے <unk> ہے .,اس نے اس سے <unk> ہے .,0.0,0.0,Complete Hallucination
for the man is not of the woman but the woman of the man,اس لئے کہ مرد عورت سے نہیں بلکہ عورت مرد سے ہے .,اور اس نے اس سے <unk> سے <unk> ہے .,اس نے اس سے <unk> ہے .,5.3051402275988595,4.135201302250374,Poor Reordering
judge in yourselves is it comely that a woman pray unto god uncovered,تم آپ ہی انصاف کرو . کیا عورت کا بے سر ڈھنکے خدا سے دعا کرنا مناسب ہے,اور اس نے اس سے <unk> سے <unk> ہے .,اس نے اس سے <unk> ہے .,1.3871593828447106,0.8847433876615435,Complete Hallucination
for i have received of the lord that which also i delivered unto you that the lord jesus the same night in which he was betrayed took bread,کیونکہ یہ بات مجھے خداوند سے پہنچی اور میں نے تم کو بھی پہنچا دی کہ خداوند یسوع نے جس رات وہ پکڑوایا گیا روٹی لی .,اور اس نے اس سے <unk> سے <unk> ہے .,اس نے اس سے <unk> ہے .,0.6060326386360266,0.2445900050043955,Severe Under-generation
and there are diversities of operations but it is the same god which worketh all in all,اور تاثیریں بھی طرح طرح کی ہیں مگر خدا ایک ہی ہے جو سب میں ہر طرح کا اثر پیدا کرتا ہے .,اور اس نے اس سے <unk> سے <unk> ہے .,اس نے اس سے <unk> ہے .,1.71767185093217,0.8333327857506265,Complete Hallucination
